user_id,movie_id,recommendation_rank,module_source
2,591,18,LLM_Batch_Reranker (hybrid scores)
2,15,19,LLM_Batch_Reranker (hybrid scores)
2,740,20,LLM_Batch_Reranker (hybrid scores)
3,324,1,LLM_Batch_Reranker (hybrid scores)
3,299,2,LLM_Batch_Reranker (hybrid scores)
3,332,3,LLM_Batch_Reranker (hybrid scores)
3,270,4,LLM_Batch_Reranker (hybrid scores)
3,750,5,LLM_Batch_Reranker (hybrid scores)
3,315,6,LLM_Batch_Reranker (hybrid scores)
3,307,7,LLM_Batch_Reranker (hybrid scores)
3,262,8,LLM_Batch_Reranker (hybrid scores)
3,331,9,LLM_Batch_Reranker (hybrid scores)
3,273,10,LLM_Batch_Reranker (hybrid scores)
3,127,11,LLM_Batch_Reranker (hybrid scores)
3,293,12,LLM_Batch_Reranker (hybrid scores)
3,310,13,LLM_Batch_Reranker (hybrid scores)
3,286,14,LLM_Batch_Reranker (hybrid scores)
3,100,15,LLM_Batch_Reranker (hybrid scores)
3,334,16,LLM_Batch_Reranker (hybrid scores)
3,276,17,LLM_Batch_Reranker (hybrid scores)
3,292,18,LLM_Batch_Reranker (hybrid scores)
3,350,19,LLM_Batch_Reranker (hybrid scores)
3,313,20,LLM_Batch_Reranker (hybrid scores)
4,288,1,LLM_Batch_Reranker (hybrid scores)
4,346,2,LLM_Batch_Reranker (hybrid scores)
4,333,3,LLM_Batch_Reranker (hybrid scores)
4,302,4,LLM_Batch_Reranker (hybrid scores)
4,895,5,LLM_Batch_Reranker (hybrid scores)
4,331,6,LLM_Batch_Reranker (hybrid scores)
4,326,7,LLM_Batch_Reranker (hybrid scores)
4,332,8,LLM_Batch_Reranker (hybrid scores)
4,245,9,LLM_Batch_Reranker (hybrid scores)
4,343,10,LLM_Batch_Reranker (hybrid scores)
4,682,11,LLM_Batch_Reranker (hybrid scores)
4,350,12,LLM_Batch_Reranker (hybrid scores)
4,307,13,LLM_Batch_Reranker (hybrid scores)
4,270,14,LLM_Batch_Reranker (hybrid scores)
4,879,15,LLM_Batch_Reranker (hybrid scores)
4,322,16,LLM_Batch_Reranker (hybrid scores)
4,334,17,LLM_Batch_Reranker (hybrid scores)
4,691,18,LLM_Batch_Reranker (hybrid scores)
4,689,19,LLM_Batch_Reranker (hybrid scores)
4,299,20,LLM_Batch_Reranker (hybrid scores)
5,56,1,LLM_Batch_Reranker (hybrid scores)
5,96,2,LLM_Batch_Reranker (hybrid scores)
5,195,3,LLM_Batch_Reranker (hybrid scores)
5,22,4,LLM_Batch_Reranker (hybrid scores)
5,98,5,LLM_Batch_Reranker (hybrid scores)
5,144,6,LLM_Batch_Reranker (hybrid scores)
5,11,7,LLM_Batch_Reranker (hybrid scores)
5,82,8,LLM_Batch_Reranker (hybrid scores)
5,91,9,LLM_Batch_Reranker (hybrid scores)
5,550,10,LLM_Batch_Reranker (hybrid scores)
5,161,11,LLM_Batch_Reranker (hybrid scores)
5,234,12,LLM_Batch_Reranker (hybrid scores)
5,89,13,LLM_Batch_Reranker (hybrid scores)
5,68,14,LLM_Batch_Reranker (hybrid scores)
5,173,15,LLM_Batch_Reranker (hybrid scores)
5,566,16,LLM_Batch_Reranker (hybrid scores)
5,12,17,LLM_Batch_Reranker (hybrid scores)
5,423,18,LLM_Batch_Reranker (hybrid scores)
5,403,19,LLM_Batch_Reranker (hybrid scores)
5,176,20,LLM_Batch_Reranker (hybrid scores)
6,483,1,LLM_Batch_Reranker (hybrid scores)
6,86,2,LLM_Batch_Reranker (hybrid scores)
6,197,3,LLM_Batch_Reranker (hybrid scores)
6,269,4,LLM_Batch_Reranker (hybrid scores)
6,479,5,LLM_Batch_Reranker (hybrid scores)
6,357,6,LLM_Batch_Reranker (hybrid scores)
6,100,7,LLM_Batch_Reranker (hybrid scores)
6,275,8,LLM_Batch_Reranker (hybrid scores)
6,134,9,LLM_Batch_Reranker (hybrid scores)
6,498,10,LLM_Batch_Reranker (hybrid scores)
6,318,11,LLM_Batch_Reranker (hybrid scores)
6,582,12,LLM_Batch_Reranker (hybrid scores)
6,478,13,LLM_Batch_Reranker (hybrid scores)
6,511,14,LLM_Batch_Reranker (hybrid scores)
6,238,15,LLM_Batch_Reranker (hybrid scores)
6,286,16,LLM_Batch_Reranker (hybrid scores)
6,211,17,LLM_Batch_Reranker (hybrid scores)
6,603,18,LLM_Batch_Reranker (hybrid scores)
6,83,19,LLM_Batch_Reranker (hybrid scores)
6,56,20,LLM_Batch_Reranker (hybrid scores)
7,174,1,LLM_Batch_Reranker (hybrid scores)
7,195,2,LLM_Batch_Reranker (hybrid scores)
7,172,3,LLM_Batch_Reranker (hybrid scores)
7,208,4,LLM_Batch_Reranker (hybrid scores)
7,191,5,LLM_Batch_Reranker (hybrid scores)
7,483,6,LLM_Batch_Reranker (hybrid scores)
7,177,7,LLM_Batch_Reranker (hybrid scores)
7,79,8,LLM_Batch_Reranker (hybrid scores)
7,183,9,LLM_Batch_Reranker (hybrid scores)
7,228,10,LLM_Batch_Reranker (hybrid scores)
7,89,11,LLM_Batch_Reranker (hybrid scores)
7,188,12,LLM_Batch_Reranker (hybrid scores)
7,22,13,LLM_Batch_Reranker (hybrid scores)
7,176,14,LLM_Batch_Reranker (hybrid scores)
7,185,15,LLM_Batch_Reranker (hybrid scores)
7,511,16,LLM_Batch_Reranker (hybrid scores)
7,479,17,LLM_Batch_Reranker (hybrid scores)
7,196,18,LLM_Batch_Reranker (hybrid scores)
7,657,19,LLM_Batch_Reranker (hybrid scores)
7,28,20,LLM_Batch_Reranker (hybrid scores)
8,50,1,LLM_Batch_Reranker (hybrid scores)
8,176,2,LLM_Batch_Reranker (hybrid scores)
8,79,3,LLM_Batch_Reranker (hybrid scores)
8,172,4,LLM_Batch_Reranker (hybrid scores)
8,98,5,LLM_Batch_Reranker (hybrid scores)
8,144,6,LLM_Batch_Reranker (hybrid scores)
8,89,7,LLM_Batch_Reranker (hybrid scores)
8,318,8,LLM_Batch_Reranker (hybrid scores)
8,127,9,LLM_Batch_Reranker (hybrid scores)
8,22,10,LLM_Batch_Reranker (hybrid scores)
8,117,11,LLM_Batch_Reranker (hybrid scores)
8,550,12,LLM_Batch_Reranker (hybrid scores)
8,265,13,LLM_Batch_Reranker (hybrid scores)
8,183,14,LLM_Batch_Reranker (hybrid scores)
8,568,15,LLM_Batch_Reranker (hybrid scores)
8,385,16,LLM_Batch_Reranker (hybrid scores)
8,31,17,LLM_Batch_Reranker (hybrid scores)
8,28,18,LLM_Batch_Reranker (hybrid scores)
8,230,19,LLM_Batch_Reranker (hybrid scores)
8,188,20,LLM_Batch_Reranker (hybrid scores)
9,318,1,LLM_Batch_Reranker (hybrid scores)
9,174,2,LLM_Batch_Reranker (hybrid scores)
9,98,3,LLM_Batch_Reranker (hybrid scores)
9,173,4,LLM_Batch_Reranker (hybrid scores)
9,22,5,LLM_Batch_Reranker (hybrid scores)
9,181,6,LLM_Batch_Reranker (hybrid scores)
9,64,7,LLM_Batch_Reranker (hybrid scores)
9,172,8,LLM_Batch_Reranker (hybrid scores)
9,258,9,LLM_Batch_Reranker (hybrid scores)
9,79,10,LLM_Batch_Reranker (hybrid scores)
9,603,11,LLM_Batch_Reranker (hybrid scores)
9,176,12,LLM_Batch_Reranker (hybrid scores)
9,183,13,LLM_Batch_Reranker (hybrid scores)
9,127,14,LLM_Batch_Reranker (hybrid scores)
9,357,15,LLM_Batch_Reranker (hybrid scores)
9,210,16,LLM_Batch_Reranker (hybrid scores)
9,100,17,LLM_Batch_Reranker (hybrid scores)
9,515,18,LLM_Batch_Reranker (hybrid scores)
9,96,19,LLM_Batch_Reranker (hybrid scores)
9,180,20,LLM_Batch_Reranker (hybrid scores)
10,483,1,LLM_Batch_Reranker (hybrid scores)
10,98,2,LLM_Batch_Reranker (hybrid scores)
10,318,3,LLM_Batch_Reranker (hybrid scores)
10,127,4,LLM_Batch_Reranker (hybrid scores)
10,100,5,LLM_Batch_Reranker (hybrid scores)
10,427,6,LLM_Batch_Reranker (hybrid scores)
10,603,7,LLM_Batch_Reranker (hybrid scores)
10,86,8,LLM_Batch_Reranker (hybrid scores)
10,173,9,LLM_Batch_Reranker (hybrid scores)
10,528,10,LLM_Batch_Reranker (hybrid scores)
10,515,11,LLM_Batch_Reranker (hybrid scores)
10,64,12,LLM_Batch_Reranker (hybrid scores)
10,191,13,LLM_Batch_Reranker (hybrid scores)
10,657,14,LLM_Batch_Reranker (hybrid scores)
10,498,15,LLM_Batch_Reranker (hybrid scores)
10,194,16,LLM_Batch_Reranker (hybrid scores)
10,199,17,LLM_Batch_Reranker (hybrid scores)
10,172,18,LLM_Batch_Reranker (hybrid scores)
10,435,19,LLM_Batch_Reranker (hybrid scores)
10,187,20,LLM_Batch_Reranker (hybrid scores)
11,50,1,LLM_Batch_Reranker (hybrid scores)
11,181,2,LLM_Batch_Reranker (hybrid scores)
11,9,3,LLM_Batch_Reranker (hybrid scores)
11,127,4,LLM_Batch_Reranker (hybrid scores)
11,1,5,LLM_Batch_Reranker (hybrid scores)
11,191,6,LLM_Batch_Reranker (hybrid scores)
11,210,7,LLM_Batch_Reranker (hybrid scores)
11,483,8,LLM_Batch_Reranker (hybrid scores)
11,143,9,LLM_Batch_Reranker (hybrid scores)
11,100,10,LLM_Batch_Reranker (hybrid scores)
11,202,11,LLM_Batch_Reranker (hybrid scores)
11,174,12,LLM_Batch_Reranker (hybrid scores)
11,313,13,LLM_Batch_Reranker (hybrid scores)
11,197,14,LLM_Batch_Reranker (hybrid scores)
11,204,15,LLM_Batch_Reranker (hybrid scores)
11,64,16,LLM_Batch_Reranker (hybrid scores)
11,194,17,LLM_Batch_Reranker (hybrid scores)
11,216,18,LLM_Batch_Reranker (hybrid scores)
11,283,19,LLM_Batch_Reranker (hybrid scores)
11,496,20,LLM_Batch_Reranker (hybrid scores)
12,318,1,LLM_Batch_Reranker (hybrid scores)
12,50,2,LLM_Batch_Reranker (hybrid scores)
12,173,3,LLM_Batch_Reranker (hybrid scores)
12,181,4,LLM_Batch_Reranker (hybrid scores)
12,423,5,LLM_Batch_Reranker (hybrid scores)
12,258,6,LLM_Batch_Reranker (hybrid scores)
12,210,7,LLM_Batch_Reranker (hybrid scores)
12,204,8,LLM_Batch_Reranker (hybrid scores)
12,237,9,LLM_Batch_Reranker (hybrid scores)
12,357,10,LLM_Batch_Reranker (hybrid scores)
12,97,11,LLM_Batch_Reranker (hybrid scores)
12,172,12,LLM_Batch_Reranker (hybrid scores)
12,79,13,LLM_Batch_Reranker (hybrid scores)
12,496,14,LLM_Batch_Reranker (hybrid scores)
12,132,15,LLM_Batch_Reranker (hybrid scores)
12,196,16,LLM_Batch_Reranker (hybrid scores)
12,191,17,LLM_Batch_Reranker (hybrid scores)
12,257,18,LLM_Batch_Reranker (hybrid scores)
12,22,19,LLM_Batch_Reranker (hybrid scores)
12,8,20,LLM_Batch_Reranker (hybrid scores)
13,98,1,LLM_Batch_Reranker (hybrid scores)
13,318,2,LLM_Batch_Reranker (hybrid scores)
13,185,3,LLM_Batch_Reranker (hybrid scores)
13,173,4,LLM_Batch_Reranker (hybrid scores)
13,100,5,LLM_Batch_Reranker (hybrid scores)
13,423,6,LLM_Batch_Reranker (hybrid scores)
13,483,7,LLM_Batch_Reranker (hybrid scores)
13,210,8,LLM_Batch_Reranker (hybrid scores)
13,11,9,LLM_Batch_Reranker (hybrid scores)
13,479,10,LLM_Batch_Reranker (hybrid scores)
13,198,11,LLM_Batch_Reranker (hybrid scores)
13,302,12,LLM_Batch_Reranker (hybrid scores)
13,196,13,LLM_Batch_Reranker (hybrid scores)
13,64,14,LLM_Batch_Reranker (hybrid scores)
13,203,15,LLM_Batch_Reranker (hybrid scores)
13,238,16,LLM_Batch_Reranker (hybrid scores)
13,48,17,LLM_Batch_Reranker (hybrid scores)
13,144,18,LLM_Batch_Reranker (hybrid scores)
13,514,19,LLM_Batch_Reranker (hybrid scores)
13,480,20,LLM_Batch_Reranker (hybrid scores)
14,100,1,LLM_Batch_Reranker (hybrid scores)
14,318,2,LLM_Batch_Reranker (hybrid scores)
14,98,3,LLM_Batch_Reranker (hybrid scores)
14,23,4,LLM_Batch_Reranker (hybrid scores)
14,56,5,LLM_Batch_Reranker (hybrid scores)
14,603,6,LLM_Batch_Reranker (hybrid scores)
14,515,7,LLM_Batch_Reranker (hybrid scores)
14,134,8,LLM_Batch_Reranker (hybrid scores)
14,185,9,LLM_Batch_Reranker (hybrid scores)
14,182,10,LLM_Batch_Reranker (hybrid scores)
14,357,11,LLM_Batch_Reranker (hybrid scores)
14,179,12,LLM_Batch_Reranker (hybrid scores)
14,197,13,LLM_Batch_Reranker (hybrid scores)
14,286,14,LLM_Batch_Reranker (hybrid scores)
14,483,15,LLM_Batch_Reranker (hybrid scores)
14,175,16,LLM_Batch_Reranker (hybrid scores)
14,89,17,LLM_Batch_Reranker (hybrid scores)
14,285,18,LLM_Batch_Reranker (hybrid scores)
14,187,19,LLM_Batch_Reranker (hybrid scores)
14,170,20,LLM_Batch_Reranker (hybrid scores)
15,126,1,LLM_Batch_Reranker (hybrid scores)
15,294,2,LLM_Batch_Reranker (hybrid scores)
15,286,3,LLM_Batch_Reranker (hybrid scores)
15,9,4,LLM_Batch_Reranker (hybrid scores)
15,1,5,LLM_Batch_Reranker (hybrid scores)
15,25,6,LLM_Batch_Reranker (hybrid scores)
15,272,7,LLM_Batch_Reranker (hybrid scores)
15,287,8,LLM_Batch_Reranker (hybrid scores)
15,242,9,LLM_Batch_Reranker (hybrid scores)
15,268,10,LLM_Batch_Reranker (hybrid scores)
15,301,11,LLM_Batch_Reranker (hybrid scores)
15,744,12,LLM_Batch_Reranker (hybrid scores)
15,274,13,LLM_Batch_Reranker (hybrid scores)
15,276,14,LLM_Batch_Reranker (hybrid scores)
15,304,15,LLM_Batch_Reranker (hybrid scores)
15,740,16,LLM_Batch_Reranker (hybrid scores)
15,116,17,LLM_Batch_Reranker (hybrid scores)
15,278,18,LLM_Batch_Reranker (hybrid scores)
15,289,19,LLM_Batch_Reranker (hybrid scores)
15,19,20,LLM_Batch_Reranker (hybrid scores)
16,181,1,LLM_Batch_Reranker (hybrid scores)
16,50,2,LLM_Batch_Reranker (hybrid scores)
16,173,3,LLM_Batch_Reranker (hybrid scores)
16,69,4,LLM_Batch_Reranker (hybrid scores)
16,174,5,LLM_Batch_Reranker (hybrid scores)
16,96,6,LLM_Batch_Reranker (hybrid scores)
16,82,7,LLM_Batch_Reranker (hybrid scores)
16,176,8,LLM_Batch_Reranker (hybrid scores)
16,28,9,LLM_Batch_Reranker (hybrid scores)
16,89,10,LLM_Batch_Reranker (hybrid scores)
16,56,11,LLM_Batch_Reranker (hybrid scores)
16,132,12,LLM_Batch_Reranker (hybrid scores)
16,210,13,LLM_Batch_Reranker (hybrid scores)
16,655,14,LLM_Batch_Reranker (hybrid scores)
16,7,15,LLM_Batch_Reranker (hybrid scores)
16,195,16,LLM_Batch_Reranker (hybrid scores)
16,22,17,LLM_Batch_Reranker (hybrid scores)
16,64,18,LLM_Batch_Reranker (hybrid scores)
16,196,19,LLM_Batch_Reranker (hybrid scores)
16,228,20,LLM_Batch_Reranker (hybrid scores)
17,285,1,LLM_Batch_Reranker (hybrid scores)
17,25,2,LLM_Batch_Reranker (hybrid scores)
17,127,3,LLM_Batch_Reranker (hybrid scores)
17,293,4,LLM_Batch_Reranker (hybrid scores)
17,275,5,LLM_Batch_Reranker (hybrid scores)
17,287,6,LLM_Batch_Reranker (hybrid scores)
17,124,7,LLM_Batch_Reranker (hybrid scores)
17,248,8,LLM_Batch_Reranker (hybrid scores)
17,1009,9,LLM_Batch_Reranker (hybrid scores)
17,9,10,LLM_Batch_Reranker (hybrid scores)
17,813,11,LLM_Batch_Reranker (hybrid scores)
17,246,12,LLM_Batch_Reranker (hybrid scores)
17,283,13,LLM_Batch_Reranker (hybrid scores)
17,237,14,LLM_Batch_Reranker (hybrid scores)
17,93,15,LLM_Batch_Reranker (hybrid scores)
17,19,16,LLM_Batch_Reranker (hybrid scores)
17,273,17,LLM_Batch_Reranker (hybrid scores)
17,591,18,LLM_Batch_Reranker (hybrid scores)
17,508,19,LLM_Batch_Reranker (hybrid scores)
17,268,20,LLM_Batch_Reranker (hybrid scores)
18,86,1,LLM_Batch_Reranker (hybrid scores)
18,514,2,LLM_Batch_Reranker (hybrid scores)
18,170,3,LLM_Batch_Reranker (hybrid scores)
18,173,4,LLM_Batch_Reranker (hybrid scores)
18,509,5,LLM_Batch_Reranker (hybrid scores)
18,275,6,LLM_Batch_Reranker (hybrid scores)
18,462,7,LLM_Batch_Reranker (hybrid scores)
18,606,8,LLM_Batch_Reranker (hybrid scores)
18,483,9,LLM_Batch_Reranker (hybrid scores)
18,69,10,LLM_Batch_Reranker (hybrid scores)
18,191,11,LLM_Batch_Reranker (hybrid scores)
18,196,12,LLM_Batch_Reranker (hybrid scores)
18,70,13,LLM_Batch_Reranker (hybrid scores)
18,428,14,LLM_Batch_Reranker (hybrid scores)
18,607,15,LLM_Batch_Reranker (hybrid scores)
18,14,16,LLM_Batch_Reranker (hybrid scores)
18,194,17,LLM_Batch_Reranker (hybrid scores)
18,423,18,LLM_Batch_Reranker (hybrid scores)
18,487,19,LLM_Batch_Reranker (hybrid scores)
18,131,20,LLM_Batch_Reranker (hybrid scores)
19,1,1,LLM_Batch_Reranker (hybrid scores)
19,258,2,LLM_Batch_Reranker (hybrid scores)
19,286,3,LLM_Batch_Reranker (hybrid scores)
19,301,4,LLM_Batch_Reranker (hybrid scores)
19,283,5,LLM_Batch_Reranker (hybrid scores)
19,25,6,LLM_Batch_Reranker (hybrid scores)
19,14,7,LLM_Batch_Reranker (hybrid scores)
19,313,8,LLM_Batch_Reranker (hybrid scores)
19,276,9,LLM_Batch_Reranker (hybrid scores)
19,275,10,LLM_Batch_Reranker (hybrid scores)
19,255,11,LLM_Batch_Reranker (hybrid scores)
19,9,12,LLM_Batch_Reranker (hybrid scores)
19,237,13,LLM_Batch_Reranker (hybrid scores)
19,289,14,LLM_Batch_Reranker (hybrid scores)
19,306,15,LLM_Batch_Reranker (hybrid scores)
19,111,16,LLM_Batch_Reranker (hybrid scores)
19,116,17,LLM_Batch_Reranker (hybrid scores)
19,318,18,LLM_Batch_Reranker (hybrid scores)
19,272,19,LLM_Batch_Reranker (hybrid scores)
19,19,20,LLM_Batch_Reranker (hybrid scores)
20,1,1,LLM_Batch_Reranker (hybrid scores)
20,69,2,LLM_Batch_Reranker (hybrid scores)
20,71,3,LLM_Batch_Reranker (hybrid scores)
20,172,4,LLM_Batch_Reranker (hybrid scores)
20,28,5,LLM_Batch_Reranker (hybrid scores)
20,173,6,LLM_Batch_Reranker (hybrid scores)
20,95,7,LLM_Batch_Reranker (hybrid scores)
20,118,8,LLM_Batch_Reranker (hybrid scores)
20,222,9,LLM_Batch_Reranker (hybrid scores)
20,202,10,LLM_Batch_Reranker (hybrid scores)
20,699,11,LLM_Batch_Reranker (hybrid scores)
20,117,12,LLM_Batch_Reranker (hybrid scores)
20,465,13,LLM_Batch_Reranker (hybrid scores)
20,755,14,LLM_Batch_Reranker (hybrid scores)
20,132,15,LLM_Batch_Reranker (hybrid scores)
20,88,16,LLM_Batch_Reranker (hybrid scores)
20,471,17,LLM_Batch_Reranker (hybrid scores)
20,66,18,LLM_Batch_Reranker (hybrid scores)
20,8,19,LLM_Batch_Reranker (hybrid scores)
20,79,20,LLM_Batch_Reranker (hybrid scores)
21,320,1,LLM_Batch_Reranker (hybrid scores)
21,12,2,LLM_Batch_Reranker (hybrid scores)
21,288,3,LLM_Batch_Reranker (hybrid scores)
21,11,4,LLM_Batch_Reranker (hybrid scores)
21,324,5,LLM_Batch_Reranker (hybrid scores)
21,670,6,LLM_Batch_Reranker (hybrid scores)
21,218,7,LLM_Batch_Reranker (hybrid scores)
21,219,8,LLM_Batch_Reranker (hybrid scores)
21,98,9,LLM_Batch_Reranker (hybrid scores)
21,860,10,LLM_Batch_Reranker (hybrid scores)
21,56,11,LLM_Batch_Reranker (hybrid scores)
21,346,12,LLM_Batch_Reranker (hybrid scores)
21,919,13,LLM_Batch_Reranker (hybrid scores)
21,302,14,LLM_Batch_Reranker (hybrid scores)
21,182,15,LLM_Batch_Reranker (hybrid scores)
21,217,16,LLM_Batch_Reranker (hybrid scores)
21,844,17,LLM_Batch_Reranker (hybrid scores)
21,475,18,LLM_Batch_Reranker (hybrid scores)
21,1187,19,LLM_Batch_Reranker (hybrid scores)
21,183,20,LLM_Batch_Reranker (hybrid scores)
22,96,1,LLM_Batch_Reranker (hybrid scores)
22,183,2,LLM_Batch_Reranker (hybrid scores)
22,195,3,LLM_Batch_Reranker (hybrid scores)
22,176,4,LLM_Batch_Reranker (hybrid scores)
22,172,5,LLM_Batch_Reranker (hybrid scores)
22,7,6,LLM_Batch_Reranker (hybrid scores)
22,12,7,LLM_Batch_Reranker (hybrid scores)
22,222,8,LLM_Batch_Reranker (hybrid scores)
22,64,9,LLM_Batch_Reranker (hybrid scores)
22,117,10,LLM_Batch_Reranker (hybrid scores)
22,177,11,LLM_Batch_Reranker (hybrid scores)
22,22,12,LLM_Batch_Reranker (hybrid scores)
22,182,13,LLM_Batch_Reranker (hybrid scores)
22,180,14,LLM_Batch_Reranker (hybrid scores)
22,135,15,LLM_Batch_Reranker (hybrid scores)
22,79,16,LLM_Batch_Reranker (hybrid scores)
22,403,17,LLM_Batch_Reranker (hybrid scores)
22,226,18,LLM_Batch_Reranker (hybrid scores)
22,11,19,LLM_Batch_Reranker (hybrid scores)
22,550,20,LLM_Batch_Reranker (hybrid scores)
23,50,1,LLM_Batch_Reranker (hybrid scores)
23,127,2,LLM_Batch_Reranker (hybrid scores)
23,483,3,LLM_Batch_Reranker (hybrid scores)
23,197,4,LLM_Batch_Reranker (hybrid scores)
23,179,5,LLM_Batch_Reranker (hybrid scores)
23,427,6,LLM_Batch_Reranker (hybrid scores)
23,9,7,LLM_Batch_Reranker (hybrid scores)
23,191,8,LLM_Batch_Reranker (hybrid scores)
23,196,9,LLM_Batch_Reranker (hybrid scores)
23,462,10,LLM_Batch_Reranker (hybrid scores)
23,318,11,LLM_Batch_Reranker (hybrid scores)
23,70,12,LLM_Batch_Reranker (hybrid scores)
23,1,13,LLM_Batch_Reranker (hybrid scores)
23,97,14,LLM_Batch_Reranker (hybrid scores)
23,186,15,LLM_Batch_Reranker (hybrid scores)
23,69,16,LLM_Batch_Reranker (hybrid scores)
23,428,17,LLM_Batch_Reranker (hybrid scores)
23,582,18,LLM_Batch_Reranker (hybrid scores)
23,357,19,LLM_Batch_Reranker (hybrid scores)
23,238,20,LLM_Batch_Reranker (hybrid scores)
24,181,1,LLM_Batch_Reranker (hybrid scores)
24,50,2,LLM_Batch_Reranker (hybrid scores)
24,318,3,LLM_Batch_Reranker (hybrid scores)
24,174,4,LLM_Batch_Reranker (hybrid scores)
24,9,5,LLM_Batch_Reranker (hybrid scores)
24,100,6,LLM_Batch_Reranker (hybrid scores)
24,64,7,LLM_Batch_Reranker (hybrid scores)
24,172,8,LLM_Batch_Reranker (hybrid scores)
24,210,9,LLM_Batch_Reranker (hybrid scores)
24,1,10,LLM_Batch_Reranker (hybrid scores)
24,423,11,LLM_Batch_Reranker (hybrid scores)
24,258,12,LLM_Batch_Reranker (hybrid scores)
24,257,13,LLM_Batch_Reranker (hybrid scores)
24,96,14,LLM_Batch_Reranker (hybrid scores)
24,89,15,LLM_Batch_Reranker (hybrid scores)
24,117,16,LLM_Batch_Reranker (hybrid scores)
24,196,17,LLM_Batch_Reranker (hybrid scores)
24,22,18,LLM_Batch_Reranker (hybrid scores)
24,204,19,LLM_Batch_Reranker (hybrid scores)
24,313,20,LLM_Batch_Reranker (hybrid scores)
25,172,1,LLM_Batch_Reranker (hybrid scores)
25,50,2,LLM_Batch_Reranker (hybrid scores)
25,181,3,LLM_Batch_Reranker (hybrid scores)
25,496,4,LLM_Batch_Reranker (hybrid scores)
25,423,5,LLM_Batch_Reranker (hybrid scores)
25,132,6,LLM_Batch_Reranker (hybrid scores)
25,97,7,LLM_Batch_Reranker (hybrid scores)
25,210,8,LLM_Batch_Reranker (hybrid scores)
25,22,9,LLM_Batch_Reranker (hybrid scores)
25,357,10,LLM_Batch_Reranker (hybrid scores)
25,483,11,LLM_Batch_Reranker (hybrid scores)
25,174,12,LLM_Batch_Reranker (hybrid scores)
25,216,13,LLM_Batch_Reranker (hybrid scores)
25,520,14,LLM_Batch_Reranker (hybrid scores)
25,498,15,LLM_Batch_Reranker (hybrid scores)
25,480,16,LLM_Batch_Reranker (hybrid scores)
25,318,17,LLM_Batch_Reranker (hybrid scores)
25,199,18,LLM_Batch_Reranker (hybrid scores)
25,432,19,LLM_Batch_Reranker (hybrid scores)
25,64,20,LLM_Batch_Reranker (hybrid scores)
26,258,1,LLM_Batch_Reranker (hybrid scores)
26,333,2,LLM_Batch_Reranker (hybrid scores)
26,127,3,LLM_Batch_Reranker (hybrid scores)
26,9,4,LLM_Batch_Reranker (hybrid scores)
26,307,5,LLM_Batch_Reranker (hybrid scores)
26,245,6,LLM_Batch_Reranker (hybrid scores)
26,7,7,LLM_Batch_Reranker (hybrid scores)
26,117,8,LLM_Batch_Reranker (hybrid scores)
26,273,9,LLM_Batch_Reranker (hybrid scores)
26,340,10,LLM_Batch_Reranker (hybrid scores)
26,286,11,LLM_Batch_Reranker (hybrid scores)
26,315,12,LLM_Batch_Reranker (hybrid scores)
26,301,13,LLM_Batch_Reranker (hybrid scores)
26,257,14,LLM_Batch_Reranker (hybrid scores)
26,508,15,LLM_Batch_Reranker (hybrid scores)
26,268,16,LLM_Batch_Reranker (hybrid scores)
