user_id,movie_id,recommendation_rank,module_source
8,22,6,LLM_Batch_Reranker (hybrid scores)
8,144,7,LLM_Batch_Reranker (hybrid scores)
8,180,8,LLM_Batch_Reranker (hybrid scores)
8,79,9,LLM_Batch_Reranker (hybrid scores)
8,385,10,LLM_Batch_Reranker (hybrid scores)
8,127,11,LLM_Batch_Reranker (hybrid scores)
8,318,12,LLM_Batch_Reranker (hybrid scores)
8,31,13,LLM_Batch_Reranker (hybrid scores)
8,550,14,LLM_Batch_Reranker (hybrid scores)
8,176,15,LLM_Batch_Reranker (hybrid scores)
8,7,16,LLM_Batch_Reranker (hybrid scores)
8,210,17,LLM_Batch_Reranker (hybrid scores)
8,226,18,LLM_Batch_Reranker (hybrid scores)
8,62,19,LLM_Batch_Reranker (hybrid scores)
8,230,20,LLM_Batch_Reranker (hybrid scores)
9,127,1,LLM_Batch_Reranker (hybrid scores)
9,79,2,LLM_Batch_Reranker (hybrid scores)
9,56,3,LLM_Batch_Reranker (hybrid scores)
9,100,4,LLM_Batch_Reranker (hybrid scores)
9,22,5,LLM_Batch_Reranker (hybrid scores)
9,174,6,LLM_Batch_Reranker (hybrid scores)
9,64,7,LLM_Batch_Reranker (hybrid scores)
9,603,8,LLM_Batch_Reranker (hybrid scores)
9,210,9,LLM_Batch_Reranker (hybrid scores)
9,12,10,LLM_Batch_Reranker (hybrid scores)
9,172,11,LLM_Batch_Reranker (hybrid scores)
9,187,12,LLM_Batch_Reranker (hybrid scores)
9,427,13,LLM_Batch_Reranker (hybrid scores)
9,181,14,LLM_Batch_Reranker (hybrid scores)
9,357,15,LLM_Batch_Reranker (hybrid scores)
9,318,16,LLM_Batch_Reranker (hybrid scores)
9,69,17,LLM_Batch_Reranker (hybrid scores)
9,185,18,LLM_Batch_Reranker (hybrid scores)
9,89,19,LLM_Batch_Reranker (hybrid scores)
9,286,20,LLM_Batch_Reranker (hybrid scores)
10,427,1,LLM_Batch_Reranker (hybrid scores)
10,483,2,LLM_Batch_Reranker (hybrid scores)
10,86,3,LLM_Batch_Reranker (hybrid scores)
10,514,4,LLM_Batch_Reranker (hybrid scores)
10,187,5,LLM_Batch_Reranker (hybrid scores)
10,213,6,LLM_Batch_Reranker (hybrid scores)
10,318,7,LLM_Batch_Reranker (hybrid scores)
10,64,8,LLM_Batch_Reranker (hybrid scores)
10,191,9,LLM_Batch_Reranker (hybrid scores)
10,194,10,LLM_Batch_Reranker (hybrid scores)
10,517,11,LLM_Batch_Reranker (hybrid scores)
10,435,12,LLM_Batch_Reranker (hybrid scores)
10,507,13,LLM_Batch_Reranker (hybrid scores)
10,498,14,LLM_Batch_Reranker (hybrid scores)
10,528,15,LLM_Batch_Reranker (hybrid scores)
10,127,16,LLM_Batch_Reranker (hybrid scores)
10,504,17,LLM_Batch_Reranker (hybrid scores)
10,199,18,LLM_Batch_Reranker (hybrid scores)
10,657,19,LLM_Batch_Reranker (hybrid scores)
10,56,20,LLM_Batch_Reranker (hybrid scores)
11,275,1,LLM_Batch_Reranker (hybrid scores)
11,100,2,LLM_Batch_Reranker (hybrid scores)
11,64,3,LLM_Batch_Reranker (hybrid scores)
11,191,4,LLM_Batch_Reranker (hybrid scores)
11,283,5,LLM_Batch_Reranker (hybrid scores)
11,210,6,LLM_Batch_Reranker (hybrid scores)
11,172,7,LLM_Batch_Reranker (hybrid scores)
11,7,8,LLM_Batch_Reranker (hybrid scores)
11,9,9,LLM_Batch_Reranker (hybrid scores)
11,269,10,LLM_Batch_Reranker (hybrid scores)
11,97,11,LLM_Batch_Reranker (hybrid scores)
11,204,12,LLM_Batch_Reranker (hybrid scores)
11,313,13,LLM_Batch_Reranker (hybrid scores)
11,50,14,LLM_Batch_Reranker (hybrid scores)
11,127,15,LLM_Batch_Reranker (hybrid scores)
11,483,16,LLM_Batch_Reranker (hybrid scores)
11,174,17,LLM_Batch_Reranker (hybrid scores)
11,181,18,LLM_Batch_Reranker (hybrid scores)
11,197,19,LLM_Batch_Reranker (hybrid scores)
11,202,20,LLM_Batch_Reranker (hybrid scores)
12,173,1,LLM_Batch_Reranker (hybrid scores)
12,1,2,LLM_Batch_Reranker (hybrid scores)
12,50,3,LLM_Batch_Reranker (hybrid scores)
12,204,4,LLM_Batch_Reranker (hybrid scores)
12,172,5,LLM_Batch_Reranker (hybrid scores)
12,423,6,LLM_Batch_Reranker (hybrid scores)
12,181,7,LLM_Batch_Reranker (hybrid scores)
12,210,8,LLM_Batch_Reranker (hybrid scores)
12,237,9,LLM_Batch_Reranker (hybrid scores)
12,64,10,LLM_Batch_Reranker (hybrid scores)
12,79,11,LLM_Batch_Reranker (hybrid scores)
12,222,12,LLM_Batch_Reranker (hybrid scores)
12,28,13,LLM_Batch_Reranker (hybrid scores)
12,97,14,LLM_Batch_Reranker (hybrid scores)
12,96,15,LLM_Batch_Reranker (hybrid scores)
12,483,16,LLM_Batch_Reranker (hybrid scores)
12,318,17,LLM_Batch_Reranker (hybrid scores)
12,496,18,LLM_Batch_Reranker (hybrid scores)
12,100,19,LLM_Batch_Reranker (hybrid scores)
12,191,20,LLM_Batch_Reranker (hybrid scores)
13,98,1,LLM_Batch_Reranker (hybrid scores)
13,318,2,LLM_Batch_Reranker (hybrid scores)
13,64,3,LLM_Batch_Reranker (hybrid scores)
13,185,4,LLM_Batch_Reranker (hybrid scores)
13,180,5,LLM_Batch_Reranker (hybrid scores)
13,479,6,LLM_Batch_Reranker (hybrid scores)
13,100,7,LLM_Batch_Reranker (hybrid scores)
13,134,8,LLM_Batch_Reranker (hybrid scores)
13,302,9,LLM_Batch_Reranker (hybrid scores)
13,11,10,LLM_Batch_Reranker (hybrid scores)
13,483,11,LLM_Batch_Reranker (hybrid scores)
13,97,12,LLM_Batch_Reranker (hybrid scores)
13,258,13,LLM_Batch_Reranker (hybrid scores)
13,480,14,LLM_Batch_Reranker (hybrid scores)
13,203,15,LLM_Batch_Reranker (hybrid scores)
13,196,16,LLM_Batch_Reranker (hybrid scores)
13,198,17,LLM_Batch_Reranker (hybrid scores)
13,56,18,LLM_Batch_Reranker (hybrid scores)
13,195,19,LLM_Batch_Reranker (hybrid scores)
13,210,20,LLM_Batch_Reranker (hybrid scores)
14,23,1,LLM_Batch_Reranker (hybrid scores)
14,134,2,LLM_Batch_Reranker (hybrid scores)
14,357,3,LLM_Batch_Reranker (hybrid scores)
14,318,4,LLM_Batch_Reranker (hybrid scores)
14,7,5,LLM_Batch_Reranker (hybrid scores)
14,187,6,LLM_Batch_Reranker (hybrid scores)
14,603,7,LLM_Batch_Reranker (hybrid scores)
14,182,8,LLM_Batch_Reranker (hybrid scores)
14,100,9,LLM_Batch_Reranker (hybrid scores)
14,9,10,LLM_Batch_Reranker (hybrid scores)
14,483,11,LLM_Batch_Reranker (hybrid scores)
14,479,12,LLM_Batch_Reranker (hybrid scores)
14,223,13,LLM_Batch_Reranker (hybrid scores)
14,56,14,LLM_Batch_Reranker (hybrid scores)
14,285,15,LLM_Batch_Reranker (hybrid scores)
14,515,16,LLM_Batch_Reranker (hybrid scores)
14,198,17,LLM_Batch_Reranker (hybrid scores)
14,98,18,LLM_Batch_Reranker (hybrid scores)
14,475,19,LLM_Batch_Reranker (hybrid scores)
14,174,20,LLM_Batch_Reranker (hybrid scores)
15,126,1,LLM_Batch_Reranker (hybrid scores)
15,294,2,LLM_Batch_Reranker (hybrid scores)
15,304,3,LLM_Batch_Reranker (hybrid scores)
15,272,4,LLM_Batch_Reranker (hybrid scores)
15,301,5,LLM_Batch_Reranker (hybrid scores)
15,274,6,LLM_Batch_Reranker (hybrid scores)
15,242,7,LLM_Batch_Reranker (hybrid scores)
15,740,8,LLM_Batch_Reranker (hybrid scores)
15,268,9,LLM_Batch_Reranker (hybrid scores)
15,25,10,LLM_Batch_Reranker (hybrid scores)
15,319,11,LLM_Batch_Reranker (hybrid scores)
15,287,12,LLM_Batch_Reranker (hybrid scores)
15,313,13,LLM_Batch_Reranker (hybrid scores)
15,476,14,LLM_Batch_Reranker (hybrid scores)
15,321,15,LLM_Batch_Reranker (hybrid scores)
15,9,16,LLM_Batch_Reranker (hybrid scores)
15,286,17,LLM_Batch_Reranker (hybrid scores)
15,289,18,LLM_Batch_Reranker (hybrid scores)
15,276,19,LLM_Batch_Reranker (hybrid scores)
15,1,20,LLM_Batch_Reranker (hybrid scores)
16,50,1,LLM_Batch_Reranker (hybrid scores)
16,173,2,LLM_Batch_Reranker (hybrid scores)
16,181,3,LLM_Batch_Reranker (hybrid scores)
16,210,4,LLM_Batch_Reranker (hybrid scores)
16,174,5,LLM_Batch_Reranker (hybrid scores)
16,132,6,LLM_Batch_Reranker (hybrid scores)
16,186,7,LLM_Batch_Reranker (hybrid scores)
16,28,8,LLM_Batch_Reranker (hybrid scores)
16,64,9,LLM_Batch_Reranker (hybrid scores)
16,69,10,LLM_Batch_Reranker (hybrid scores)
16,194,11,LLM_Batch_Reranker (hybrid scores)
16,82,12,LLM_Batch_Reranker (hybrid scores)
16,89,13,LLM_Batch_Reranker (hybrid scores)
16,655,14,LLM_Batch_Reranker (hybrid scores)
16,96,15,LLM_Batch_Reranker (hybrid scores)
16,195,16,LLM_Batch_Reranker (hybrid scores)
16,56,17,LLM_Batch_Reranker (hybrid scores)
16,7,18,LLM_Batch_Reranker (hybrid scores)
16,22,19,LLM_Batch_Reranker (hybrid scores)
16,265,20,LLM_Batch_Reranker (hybrid scores)
17,9,1,LLM_Batch_Reranker (hybrid scores)
17,285,2,LLM_Batch_Reranker (hybrid scores)
17,127,3,LLM_Batch_Reranker (hybrid scores)
17,287,4,LLM_Batch_Reranker (hybrid scores)
17,124,5,LLM_Batch_Reranker (hybrid scores)
17,293,6,LLM_Batch_Reranker (hybrid scores)
17,275,7,LLM_Batch_Reranker (hybrid scores)
17,14,8,LLM_Batch_Reranker (hybrid scores)
17,129,9,LLM_Batch_Reranker (hybrid scores)
17,15,10,LLM_Batch_Reranker (hybrid scores)
17,93,11,LLM_Batch_Reranker (hybrid scores)
17,19,12,LLM_Batch_Reranker (hybrid scores)
17,25,13,LLM_Batch_Reranker (hybrid scores)
17,237,14,LLM_Batch_Reranker (hybrid scores)
17,246,15,LLM_Batch_Reranker (hybrid scores)
17,762,16,LLM_Batch_Reranker (hybrid scores)
17,268,17,LLM_Batch_Reranker (hybrid scores)
17,508,18,LLM_Batch_Reranker (hybrid scores)
17,248,19,LLM_Batch_Reranker (hybrid scores)
17,813,20,LLM_Batch_Reranker (hybrid scores)
18,70,1,LLM_Batch_Reranker (hybrid scores)
18,170,2,LLM_Batch_Reranker (hybrid scores)
18,514,3,LLM_Batch_Reranker (hybrid scores)
18,462,4,LLM_Batch_Reranker (hybrid scores)
18,487,5,LLM_Batch_Reranker (hybrid scores)
18,428,6,LLM_Batch_Reranker (hybrid scores)
18,131,7,LLM_Batch_Reranker (hybrid scores)
18,14,8,LLM_Batch_Reranker (hybrid scores)
18,496,9,LLM_Batch_Reranker (hybrid scores)
18,509,10,LLM_Batch_Reranker (hybrid scores)
18,196,11,LLM_Batch_Reranker (hybrid scores)
18,660,12,LLM_Batch_Reranker (hybrid scores)
18,69,13,LLM_Batch_Reranker (hybrid scores)
18,483,14,LLM_Batch_Reranker (hybrid scores)
18,463,15,LLM_Batch_Reranker (hybrid scores)
18,275,16,LLM_Batch_Reranker (hybrid scores)
18,194,17,LLM_Batch_Reranker (hybrid scores)
18,606,18,LLM_Batch_Reranker (hybrid scores)
18,499,19,LLM_Batch_Reranker (hybrid scores)
18,191,20,LLM_Batch_Reranker (hybrid scores)
19,285,1,LLM_Batch_Reranker (hybrid scores)
19,269,2,LLM_Batch_Reranker (hybrid scores)
19,275,3,LLM_Batch_Reranker (hybrid scores)
19,15,4,LLM_Batch_Reranker (hybrid scores)
19,14,5,LLM_Batch_Reranker (hybrid scores)
19,237,6,LLM_Batch_Reranker (hybrid scores)
19,111,7,LLM_Batch_Reranker (hybrid scores)
19,272,8,LLM_Batch_Reranker (hybrid scores)
19,25,9,LLM_Batch_Reranker (hybrid scores)
19,283,10,LLM_Batch_Reranker (hybrid scores)
19,242,11,LLM_Batch_Reranker (hybrid scores)
19,286,12,LLM_Batch_Reranker (hybrid scores)
19,304,13,LLM_Batch_Reranker (hybrid scores)
19,116,14,LLM_Batch_Reranker (hybrid scores)
19,126,15,LLM_Batch_Reranker (hybrid scores)
19,100,16,LLM_Batch_Reranker (hybrid scores)
19,306,17,LLM_Batch_Reranker (hybrid scores)
19,313,18,LLM_Batch_Reranker (hybrid scores)
19,258,19,LLM_Batch_Reranker (hybrid scores)
19,276,20,LLM_Batch_Reranker (hybrid scores)
20,28,1,LLM_Batch_Reranker (hybrid scores)
20,173,2,LLM_Batch_Reranker (hybrid scores)
20,71,3,LLM_Batch_Reranker (hybrid scores)
20,313,4,LLM_Batch_Reranker (hybrid scores)
20,419,5,LLM_Batch_Reranker (hybrid scores)
20,69,6,LLM_Batch_Reranker (hybrid scores)
20,472,7,LLM_Batch_Reranker (hybrid scores)
20,132,8,LLM_Batch_Reranker (hybrid scores)
20,118,9,LLM_Batch_Reranker (hybrid scores)
20,300,10,LLM_Batch_Reranker (hybrid scores)
20,79,11,LLM_Batch_Reranker (hybrid scores)
20,418,12,LLM_Batch_Reranker (hybrid scores)
20,95,13,LLM_Batch_Reranker (hybrid scores)
20,755,14,LLM_Batch_Reranker (hybrid scores)
20,471,15,LLM_Batch_Reranker (hybrid scores)
20,699,16,LLM_Batch_Reranker (hybrid scores)
20,88,17,LLM_Batch_Reranker (hybrid scores)
20,237,18,LLM_Batch_Reranker (hybrid scores)
20,202,19,LLM_Batch_Reranker (hybrid scores)
20,125,20,LLM_Batch_Reranker (hybrid scores)
21,219,1,LLM_Batch_Reranker (hybrid scores)
21,324,2,LLM_Batch_Reranker (hybrid scores)
21,288,3,LLM_Batch_Reranker (hybrid scores)
21,98,4,LLM_Batch_Reranker (hybrid scores)
21,11,5,LLM_Batch_Reranker (hybrid scores)
21,447,6,LLM_Batch_Reranker (hybrid scores)
21,302,7,LLM_Batch_Reranker (hybrid scores)
21,12,8,LLM_Batch_Reranker (hybrid scores)
21,156,9,LLM_Batch_Reranker (hybrid scores)
21,234,10,LLM_Batch_Reranker (hybrid scores)
21,56,11,LLM_Batch_Reranker (hybrid scores)
21,100,12,LLM_Batch_Reranker (hybrid scores)
21,1073,13,LLM_Batch_Reranker (hybrid scores)
21,844,14,LLM_Batch_Reranker (hybrid scores)
21,218,15,LLM_Batch_Reranker (hybrid scores)
21,475,16,LLM_Batch_Reranker (hybrid scores)
21,943,17,LLM_Batch_Reranker (hybrid scores)
21,1187,18,LLM_Batch_Reranker (hybrid scores)
21,346,19,LLM_Batch_Reranker (hybrid scores)
21,182,20,LLM_Batch_Reranker (hybrid scores)
22,96,1,LLM_Batch_Reranker (hybrid scores)
22,195,2,LLM_Batch_Reranker (hybrid scores)
22,172,3,LLM_Batch_Reranker (hybrid scores)
22,22,4,LLM_Batch_Reranker (hybrid scores)
22,403,5,LLM_Batch_Reranker (hybrid scores)
22,176,6,LLM_Batch_Reranker (hybrid scores)
22,550,7,LLM_Batch_Reranker (hybrid scores)
22,183,8,LLM_Batch_Reranker (hybrid scores)
22,11,9,LLM_Batch_Reranker (hybrid scores)
22,7,10,LLM_Batch_Reranker (hybrid scores)
22,177,11,LLM_Batch_Reranker (hybrid scores)
22,79,12,LLM_Batch_Reranker (hybrid scores)
22,117,13,LLM_Batch_Reranker (hybrid scores)
22,188,14,LLM_Batch_Reranker (hybrid scores)
22,234,15,LLM_Batch_Reranker (hybrid scores)
22,156,16,LLM_Batch_Reranker (hybrid scores)
22,82,17,LLM_Batch_Reranker (hybrid scores)
22,182,18,LLM_Batch_Reranker (hybrid scores)
22,226,19,LLM_Batch_Reranker (hybrid scores)
22,56,20,LLM_Batch_Reranker (hybrid scores)
23,483,1,LLM_Batch_Reranker (hybrid scores)
23,210,2,LLM_Batch_Reranker (hybrid scores)
23,50,3,LLM_Batch_Reranker (hybrid scores)
23,69,4,LLM_Batch_Reranker (hybrid scores)
23,462,5,LLM_Batch_Reranker (hybrid scores)
23,86,6,LLM_Batch_Reranker (hybrid scores)
23,1,7,LLM_Batch_Reranker (hybrid scores)
23,197,8,LLM_Batch_Reranker (hybrid scores)
23,191,9,LLM_Batch_Reranker (hybrid scores)
23,196,10,LLM_Batch_Reranker (hybrid scores)
23,427,11,LLM_Batch_Reranker (hybrid scores)
23,238,12,LLM_Batch_Reranker (hybrid scores)
23,97,13,LLM_Batch_Reranker (hybrid scores)
23,64,14,LLM_Batch_Reranker (hybrid scores)
23,172,15,LLM_Batch_Reranker (hybrid scores)
23,83,16,LLM_Batch_Reranker (hybrid scores)
23,127,17,LLM_Batch_Reranker (hybrid scores)
23,357,18,LLM_Batch_Reranker (hybrid scores)
23,186,19,LLM_Batch_Reranker (hybrid scores)
23,514,20,LLM_Batch_Reranker (hybrid scores)
24,64,1,LLM_Batch_Reranker (hybrid scores)
24,100,2,LLM_Batch_Reranker (hybrid scores)
24,9,3,LLM_Batch_Reranker (hybrid scores)
24,318,4,LLM_Batch_Reranker (hybrid scores)
24,258,5,LLM_Batch_Reranker (hybrid scores)
24,172,6,LLM_Batch_Reranker (hybrid scores)
24,191,7,LLM_Batch_Reranker (hybrid scores)
24,181,8,LLM_Batch_Reranker (hybrid scores)
24,89,9,LLM_Batch_Reranker (hybrid scores)
24,50,10,LLM_Batch_Reranker (hybrid scores)
24,475,11,LLM_Batch_Reranker (hybrid scores)
24,22,12,LLM_Batch_Reranker (hybrid scores)
24,28,13,LLM_Batch_Reranker (hybrid scores)
24,423,14,LLM_Batch_Reranker (hybrid scores)
24,257,15,LLM_Batch_Reranker (hybrid scores)
24,204,16,LLM_Batch_Reranker (hybrid scores)
24,222,17,LLM_Batch_Reranker (hybrid scores)
24,96,18,LLM_Batch_Reranker (hybrid scores)
24,185,19,LLM_Batch_Reranker (hybrid scores)
24,210,20,LLM_Batch_Reranker (hybrid scores)
25,69,1,LLM_Batch_Reranker (hybrid scores)
25,210,2,LLM_Batch_Reranker (hybrid scores)
25,174,3,LLM_Batch_Reranker (hybrid scores)
25,427,4,LLM_Batch_Reranker (hybrid scores)
25,28,5,LLM_Batch_Reranker (hybrid scores)
25,202,6,LLM_Batch_Reranker (hybrid scores)
25,172,7,LLM_Batch_Reranker (hybrid scores)
25,423,8,LLM_Batch_Reranker (hybrid scores)
25,318,9,LLM_Batch_Reranker (hybrid scores)
25,96,10,LLM_Batch_Reranker (hybrid scores)
25,22,11,LLM_Batch_Reranker (hybrid scores)
25,194,12,LLM_Batch_Reranker (hybrid scores)
25,50,13,LLM_Batch_Reranker (hybrid scores)
25,483,14,LLM_Batch_Reranker (hybrid scores)
25,199,15,LLM_Batch_Reranker (hybrid scores)
25,498,16,LLM_Batch_Reranker (hybrid scores)
25,435,17,LLM_Batch_Reranker (hybrid scores)
25,357,18,LLM_Batch_Reranker (hybrid scores)
25,181,19,LLM_Batch_Reranker (hybrid scores)
25,97,20,LLM_Batch_Reranker (hybrid scores)
26,258,1,LLM_Batch_Reranker (hybrid scores)
26,127,2,LLM_Batch_Reranker (hybrid scores)
26,286,3,LLM_Batch_Reranker (hybrid scores)
26,7,4,LLM_Batch_Reranker (hybrid scores)
26,272,5,LLM_Batch_Reranker (hybrid scores)
26,333,6,LLM_Batch_Reranker (hybrid scores)
26,237,7,LLM_Batch_Reranker (hybrid scores)
26,9,8,LLM_Batch_Reranker (hybrid scores)
26,310,9,LLM_Batch_Reranker (hybrid scores)
26,742,10,LLM_Batch_Reranker (hybrid scores)
26,332,11,LLM_Batch_Reranker (hybrid scores)
26,508,12,LLM_Batch_Reranker (hybrid scores)
26,273,13,LLM_Batch_Reranker (hybrid scores)
26,100,14,LLM_Batch_Reranker (hybrid scores)
26,326,15,LLM_Batch_Reranker (hybrid scores)
26,315,16,LLM_Batch_Reranker (hybrid scores)
